left_skid,right_skid,cosine_similarity,left_name
9239759,9034378,0.9499721396177928,ni contralateral 4 left
2964760,10855798,0.9501618258482227,DPLd C neuron left
12233237,11528017,0.9502191254387121,AF11: ipsi PDL left
16089743,10340880,0.9502435614943766,P1: BLAd ant lat_left
4433197,15668497,0.9502803067484231,DALcl12 v d 3 L
10758204,2650887,0.9503995952880545,CA ; DPMpm1 1_left
9527333,13210358,0.9506351336088332,Headphone_left
11821320,6220384,0.9507888880206671,KS LN 3a left
9201911,17591687,0.9511897312113418,3rd Thermo - to peduncle #2 left
7187384,3664102,0.9517311163866758,Thermo KC B_left - mbi2 - unknown
3592997,3865952,0.9517438695298074,24a ORN left
15512408,4917442,0.9519935010267043,DALcm12 L v ap 7
14726069,5805651,0.9522038879021382,BAlp_ant bilateral left
9965610,8132513,0.9522169177971122,BX ; CM4 dor pos 1_left
16856617,16561429,0.9526595303909723,DALv23 LAL 6 left
9057998,14214039,0.9526861282752264,S ; Convergence Sibling AB Left; DALcm12 L m ant lat 2_left
17147698,8094859,0.9527569836731716,MBE11a left
11703922,16181377,0.9529242791650635,Bridge III_left
11871574,11102156,0.9529854474472608,BM : BALp neuron_left
16868923,17013073,0.9530109719104196,MBE24b left
4408397,4199033,0.9531024666954918,NK_left
17468727,4127938,0.9531687509050343,BLP34 local left
11013351,11909406,0.9532629196813844,U3 ; bilateral-2_left
4381129,15404207,0.9542132059712732,MBE19 left
9109799,9074101,0.9543029966322824,MBE35 left
2652641,12882179,0.9544830319894686,BLVa_t hook 2 left
4926999,21664445,0.9549936754675582,3rd-order Thermo left; (possible PVL005 )
3694515,3896629,0.9550920008235778,47a & 33b ORN left
17360262,14758420,0.9552260466656453,DALv1_PB2_left
21300466,18644088,0.9556850826120035,UNK horseshoe left
12509506,16841026,0.9561283908838288,BLA ipsilateral left
16886842,10784285,0.9564715964616591,DALcl12 r vv 3
14000746,16699958,0.9568414059363692,U ; Convergence Sibling; DALcm12 m ant lat 12_left
10583715,11306294,0.9570377672873266,DPMm1 FB1_left
7527710,4073353,0.9571576417190538,13a ORN left
12475432,3890028,0.9580606785870294,MBE24a left
15568134,5973097,0.9583802108359042,Bilaterial downstream BPL-to-MB left
5767836,20443505,0.9585322263951863,BLP hook local left
9078240,7688300,0.9586618831069684,AW ; Left At Gap With Soma
4422289,11605861,0.9587667451584437,SKT_left
9154024,16947349,0.959103135808113,DALv23 L LAL #10 counterpart left
11216417,8451818,0.9591847223855203,ADC1_left
3931398,3793760,0.9592762214877317,Output of Munin 3 left - PAIR #1
16494105,4108720,0.9592862214997161,AF9: brush left
16937799,17654991,0.9597156819129113,BLP12 bilateral horseshoe 1 left
17414715,8247641,0.9601890736268739,ChalOLP;left
12299704,10768709,0.9602254064112956,Bilateral near MB_left
3410506,3893195,0.960363184893057,85c ORN left
12948470,9275210,0.9603879950805302,PVL005 1 left
18023286,9753494,0.9609331989577096,CM13 bilateral 2 left
15510288,6300434,0.9609463344685346,DALcl12 L d 3 left
6791927,3790004,0.9609528717507064,67b ORN left
13199414,11234536,0.96107060519326,Headphone-2_left
14451162,17278502,0.9612116375415639,DPLl ipsilateral left
18500988,14334367,0.9612811941730964,BQ 1 ; DPMl12 ant 1_left
9348984,2772093,0.9615219340765538,BLVa hook 1 left
15566333,15568333,0.9622035202932772,V ; DPMpm2 4_left
16383966,7371184,0.9624240360223959,neuron 16383967 left
12612426,2568522,0.9625010353142921,BAmd2 r Columbus of GPhN left
16223537,8980589,0.9626704256559807,MBE18 left
12866697,11465297,0.9631185588964678,CC ; DPLm post 1_left
20981306,2842451,0.9631231373018599,MIXED pointer-like left
10842047,14914182,0.9632891189224363,CPa medial bilateral 1 left; SLS?_left
10710503,18142558,0.9637595972925723,CM4 do pos 3 left
10555409,5247102,0.9639047351867989,picky 4 left
8348277,18302665,0.9639603730060449,BLVa hook 2 left
7939890,6557581,0.9639735038081939,broad T3 left
9787933,867393,0.9640553585088623,BAmas lineage Neuron left 2
4985759,4620453,0.9641826804117722,AVL011 PN Left
15516413,5816138,0.9651773353099641,DALcm12 fork left; DALcm12 L v ap 9
5090549,3813723,0.9654765060716515,45b ORN left
17105842,13849274,0.9654794115536413,BLAv12 hook 2 left
16434560,17328580,0.9656780097218571,BAla34 bilateral 2 left
16160495,8814922,0.9657557505857851,2+5 BLAd ant lat 1_left
7939979,8198317,0.9658739711209751,broad T1 left
4749004,17323054,0.9666530500920641,DPLc_post_med contralateral left;A. Dorso-posterior target neuron #2 MB PN
15825861,10944822,0.9669539802906858,bridge-like left
12364717,11356523,0.967304046854069,AO ; Left No branching in the lower part
18106257,17031293,0.9673126013359783,Hydra_left
3991518,9747710,0.9674098797303444,Handlebar PN (CB on left)
17360286,17360225,0.9675968294503844,DALv1 contralateral 1 left
12551020,14756061,0.9677615523163227,DALv1_PB3_left
3946569,8813113,0.9678139272048111,BLAd ant med 3 neuron left
3543931,13795090,0.9682220889708654,BAmas SOG MBE1_l (acbiliblo (left))
10642320,4991402,0.9685323691954709,A18a_a1l 
2611805,2582391,0.9690197616954593,1a ORN left
8102935,7600311,0.9695563919321191,picky 1 left
16545113,15732503,0.9698264817901382,BAmv1/2 2 left
10792336,5163599,0.9699868073426893,DPMpm1 FB3?_left
4985759,9291474,0.9706724494058294,AVL011 PN Right 2?
3945136,13948718,0.9717315962146993,DAMv12 Mandible 2 left
17360296,14757992,0.9719058006301257,DALv1_PB4_left
3771794,7658146,0.9719189609488003,49a ORN left
8347613,8349553,0.9720649994253432,Ivy left
11600886,7980189,0.9721269467750884,T ; Convergence; DALcm12 m ant lat 3_left
10872426,8572353,0.9722411579395954,VB: DPMm1 4_left
5902352,5936935,0.9724169983953388,CM4 horseshoe left
7542938,3885215,0.9725605337771639,74a ORN left
17109286,6653450,0.9727272727272728,DALcl12 r vv 6
8347720,18302610,0.9733285267845752,BLVa hook 3 left
11084320,8461082,0.9733578207857054,Basal Tel-like 10 left
3608397,3650600,0.9734793404587088,AN-L-Sens-B3-ACal-01 (temp sensing left neuron alone)
3511996,3958234,0.9753917890842881,94a & 94b ORN left
5577650,13358515,0.975475918992571,MIXED brancher left
15571023,12944478,0.9759838801684806,A31k_a1l
17729347,20479904,0.976092160357725,BLP12 hook 2 left
5291791,8199671,0.9762880502052489,picky 0 left
3158543,7719547,0.9770785099410351,63a ORN left
12356747,19857573,0.9772498918239814,forking too high?
14570370,13724377,0.9782693631150942,BAla34 bilateral 1 left
17360282,14754777,0.9785166302189423,DALv1_PB1_left
4381377,10673895,0.9790105371085095,MBE4f left
3464773,3827211,0.979250386916017,42a ORN left
17360038,17378483,0.9792537973515633,DPlal outer bilateral 1 left
5327961,11184236,0.9794196345350752,KS LN 3b left
17224013,14759661,0.980196058819607,DALl1 6 left
12252572,16651566,0.9804129191102299,BLAv12 hook 1 left
16366055,17654645,0.9805806756909201,BLAvm bilateral neuron 6 left
5116147,4017089,0.9805806756909202,AN-L-Sens-B3-ACal-06 (degraded alone temperature partner neuron)
6623049,17654634,0.9808004294759868,MIXED forked left
18149325,14757050,0.9810265141137904,DALv1 5 left
17223643,3251140,0.9813994921258942,BLVp1 hook left
3547397,2571761,0.9821988216966444,83a ORN left
11525714,12805363,0.9825053872010708,MBE22 left
19881737,2505266,0.9827008127384418,CP contralateral left
6340439,4076389,0.9828169322863481,59a ORN left
20981321,2878185,0.9828721869343219,BLAv12_lat pointer-like left
18656202,18655517,0.9832454534950322,BLVp1 bilateral 3 left; down seahorse left
17360266,14755393,0.9841802186798709,DALv1 contralateral 4 left
3708875,3872653,0.9864807813574119,33a ORN left
20981350,8715940,0.9878783399072133,BLAv12_lat pointer 3 left
4778745,4319395,0.9899494936611662,3rd Thermo - to peduncle #1 left
16545101,4812481,0.9904672984490333,double-hook BAmv1/2 left
15592096,16240569,0.9929963741082994,MBE4g left
12923749,10663559,0.9933992677987828,BLAv12_lat pointer 1 left
16937815,13411525,0.9939197751311498,DPMm1 ipsilateral sheet left
3609202,3487306,0.9941919987561624,AN-L-Sens-B3-ACal-03 (temp sensing left neuron together 1)
3639968,18630153,0.9947245759716077,AN-L-Sens-B3-ACal-02 (temp sensing left neuron together 2)
17728605,16463097,0.9958932064677039,sneak left
15586949,3180681,0.9981240771367591,BLVp1 local a left
17360030,15636411,1.0,DPlal simple bilateral 4 left
17360034,17378455,1.0,DPlal Small 2 left
2138427,5038703,,hugin-RG left 1
2204467,2512602,,LN2;left
3046503,2355126,,IPC 7 left
3281684,15202263,,IPC pair 5; IPC 5 left
3925724,5955853,,ITP candidate 1 left
3926438,3727004,,CRZ 2 left
3926669,3727026,,CRZ 1 left
3926904,7529574,,ITP candidate pair 2 left; ITP candidate 2 left
3928522,16434842,,PTTH 2 left
3928574,5890323,,CA-LP-2_left2
3928652,12704360,,CA-LP-1_left
4028114,4535767,,MN5 LO1_a1l
4042315,4102728,,MN22/23 (RF:LT2/LT3) LT1_a1l
4050398,16042164,,putative peptidergic SN motor neuron a1l
4271519,3641568,,putative peptidergic SN motor neuron a1l ventral dendrite
4274364,4382895,,MN29 (SN MN VA3)_a1l
4289745,16314353,,putative peptidergic SN motor neuron a1l posterior dendrite
4289773,4121534,,MN23/24 (RF: LT3/LT4) LT4_a1l
4326468,4881629,,MN8 (RF:SBM) LT3_a1l
4326520,4101976,,MN27 (SN MN VA2)_a1l
4400767,13751194,,DH44 2 left
4453485,2283495,,IPC pair 4; IPC 4 left
4506509,2852273,,IPC pair 6; IPC 6 left
4523584,2659386,,DMS 1 left
4523803,13793212,,DMS 2 left
4524871,4397287,,MN26 (SN MN VA1)_a1l
4717729,16080562,,MN25 (TN)_a2l
4874953,5469039,,Capa right
5120097,4096703,,AN-L-Sens-B3-VM-12
5615961,5601924,,hugin-RG left 2
5772346,5185729,,A05e_t3l
5899328,14048876,,MN28 ISN_a1l
6467481,16713121,,MN21/22 (RF:LT1/LT2) LT2_a1l
6978585,5869204,,CA-LP-2_left1
7476468,3762787,,CRZ 3 left
7807080,7236899,,non-ch partner 1 a1l
8026224,14047760,,MN10 U2_a1l
8391330,5993765,,DPMl a 2 DPPT neuron left
9372642,9842000,,PTTH 1 left
9718223,9856062,,DPlal simple bilateral 8 left
10017661,11460897,,CM4-dm Tiny 3 left
10017804,2660767,,CM4-dm Tiny 1 left
10017931,6978516,,CM4-dm Tiny 2 left
10329208,3561724,,IPC pair 3; IPC 1 left
10358617,17298108,,CM13 med 10? left
10418394,2260755,,DH44 1 left
10459723,13535380,,IPC pair 2; IPC 2 left
10563755,13535387,,DH44 3 left
10649843,4488976,,MN1 aCC_a1l
10678017,14046720,,MN12-III (ISN VL1 V-MN NB5-2)_a1l
11192283,6254216,,BAlc post lat lat #4 ALT neuron left
11717030,9606496,,BLP12 descending 1 left; dpn_left_1304_11
11717045,21590978,,BLP12 hook 5 left; dpn_left_1304_9
12089601,11838242,,BAlc_post I2 left
12367135,16666673,,BLVa_t hook 3 left
12634154,2357110,,IPC pair 1; IPC 3 left
13058240,13057994,,MNISN-Is RP2_a1l
14044614,14199565,,MNISNb/d-Is RP5_a1l
14045016,14206438,,MN14 RP1_a1l
14047130,14048287,,MN2 ISN(U3-NB7-1?)_a1l
14085813,14047554,,MN9 U1_a1l
14086309,16181494,,MN19 (ISN NB3-2)_a1l
14087339,14047945,,MN4 (ISN U5 NB7-1?)_a1l
14088149,14045854,,MN3 (ISN U4 DA3 NB7-1?)_a1l 
14088451,10013402,,MN11 (ISN NB3-2)_a1l
14194234,14087107,,MN30 RP4_a1l
14199031,6970942,,MN18 (ISN DT1)_a1l
14203725,14048538,,MN15/16 VO4/5 (NB7-1? ISN)_a1l
14238008,14194026,,MN ISN MN_a1l_to be completed
14238231,14198375,,ISN MN_a1l L only
15524852,9060993,,DALcl12 v d 8 L
15632371,15673715,,DALcl12 v d 7 L
15680710,15629355,,MN-L-Sens-B2-VM-03
15690711,15762568,,MN-L-Sens-B2-VM-14
15713206,15629888,,MN-L-Sens-B2-VM-18
15770867,855719,,AN-L-motor-16
15770945,17951153,,AN-L-Sens-B1-AVa-25
16433395,5085455,,MN20 ISN_a1l
16667306,16520950,,LAL output neuron 2 left
16670540,16950443,,DALd descending 4 left; DALd_l  1
16683883,5956787,,ITP candidate pair 3 left; ITP candidate 3 left
16683943,7530253,,ITP candidate 4 left
16713227,17659014,,PVM21-like 2 left
17354403,12030078,,MIXED descending T left
17729418,5523203,,BLVa34 young left
17732334,16347786,,DPMl descending ipsi left
17732426,12989453,,DPLc ant med 1 left?
17736641,20911955,,UNK3 descending left
17736748,17639824,,DALl2 descending left
17769815,16690648,,CM13 med 9 left
18076102,17654514,,UNK descending 1 left
18568094,17941609,,DALv1 small left
19111930,14194703,,MN13 ISN MN-VL2_a1l 
19139253,14045489,,MN15/16/17 VO4–6 (NB7-1? )_a1l
19180425,15609427,,MN-L-Sens-B2-VM-24
20901073,20901068,,MN6/7 RP3_a1l
